open_time,open,high,low,close,volume,close_time
1720830480000,57780.00,57789.60,57779.90,57780.10,21.340,1720830539999
1720830540000,57780.10,57798.30,57776.60,57798.30,33.021,1720830599999
1720830600000,57798.30,57798.30,57783.30,57784.90,30.268,1720830659999
1720830660000,57785.00,57785.00,57751.90,57752.00,93.257,1720830719999
1720830720000,57752.10,57752.10,57730.20,57735.10,69.956,1720830779999
1720830780000,57735.20,57748.60,57735.10,57740.20,40.312,1720830839999
1720830840000,57740.30,57795.10,57740.20,57788.80,40.035,1720830899999
1720830900000,57787.20,57827.90,57784.00,57820.90,40.047,1720830959999
1720830960000,57820.10,57839.10,57806.00,57811.10,60.174,1720831019999
1720831020000,57810.40,57810.40,57785.20,57785.30,29.600,1720831079999
1720831080000,57785.30,57818.40,57785.20,57818.30,11.102,1720831139999
1720831140000,57818.40,57847.60,57812.50,57812.50,40.044,1720831199999
1720831200000,57812.60,57823.00,57800.70,57800.70,21.093,1720831259999
1720831260000,57800.80,57815.70,57800.70,57805.90,12.161,1720831319999
1720831320000,57806.00,57811.20,57800.10,57805.50,14.030,1720831379999
1720831380000,57805.60,57816.20,57805.50,57805.50,10.340,1720831439999
1720831440000,57805.60,57817.50,57798.80,57804.40,12.399,1720831499999
1720831500000,57804.50,57804.50,57780.20,57785.50,18.560,1720831559999
1720831560000,57785.60,57792.10,57780.30,57780.40,20.406,1720831619999
1720831620000,57780.40,57822.70,57780.30,57814.60,54.630,1720831679999
1720831680000,57814.70,57821.00,57791.50,57791.60,56.679,1720831739999
1720831740000,57791.60,57803.60,57786.40,57792.00,19.199,1720831799999
1720831800000,57792.00,57793.80,57790.00,57790.00,11.029,1720831859999
1720831860000,57789.60,57799.70,57782.70,57799.60,27.983,1720831919999
1720831920000,57799.70,57803.10,57799.60,57800.00,15.594,1720831979999
1720831980000,57800.00,57808.00,57792.40,57808.00,21.485,1720832039999
1720832040000,57808.00,57818.80,57807.90,57818.80,28.142,1720832099999
1720832100000,57818.80,57818.80,57782.70,57782.70,19.750,1720832159999
1720832160000,57782.70,57801.70,57776.50,57801.70,20.418,1720832219999
1720832220000,57801.70,57814.60,57797.50,57801.90,25.273,1720832279999
1720832280000,57801.80,57812.70,57794.60,57797.50,24.578,1720832339999
1720832340000,57797.50,57813.70,57794.60,57813.70,13.711,1720832399999
1720832400000,57813.60,57813.70,57785.50,57799.90,21.076,1720832459999
1720832460000,57799.90,57820.50,57793.60,57803.70,48.595,1720832519999
1720832520000,57802.70,57802.70,57775.70,57779.80,55.327,1720832579999
1720832580000,57779.90,57788.00,57779.90,57785.30,15.583,1720832639999
1720832640000,57785.40,57799.30,57785.40,57792.30,38.394,1720832699999
1720832700000,57792.20,57814.20,57787.50,57804.40,31.142,1720832759999
1720832760000,57804.30,57804.30,57781.70,57802.60,25.104,1720832819999
1720832820000,57802.60,57814.60,57792.00,57814.60,27.108,1720832879999
1720832880000,57814.50,57821.40,57811.50,57821.40,23.817,1720832939999
1720832940000,57821.40,57822.70,57801.40,57820.70,49.937,1720832999999
1720833000000,57820.80,57850.00,57814.90,57850.00,68.804,1720833059999
1720833060000,57850.00,57917.30,57849.90,57908.90,168.697,1720833119999
1720833120000,57908.90,57919.90,57890.00,57895.90,70.203,1720833179999
1720833180000,57895.90,57909.60,57889.80,57897.10,52.957,1720833239999
1720833240000,57897.00,57911.00,57897.00,57909.00,73.980,1720833299999
1720833300000,57909.10,57909.10,57854.10,57858.40,101.025,1720833359999
1720833360000,57858.40,57868.60,57850.00,57863.10,45.944,1720833419999
1720833420000,57863.00,57901.30,57863.00,57895.80,57.690,1720833479999
1720833480000,57895.90,57948.00,57895.80,57938.20,140.414,1720833539999
1720833540000,57938.30,57938.30,57898.80,57905.90,68.488,1720833599999
1720833600000,57906.00,57933.10,57900.50,57933.10,54.723,1720833659999
1720833660000,57933.10,57936.60,57920.70,57933.60,61.632,1720833719999
1720833720000,57933.50,57939.90,57927.80,57930.80,95.824,1720833779999
1720833780000,57930.80,57935.60,57922.70,57930.40,41.104,1720833839999
1720833840000,57930.30,57931.50,57905.60,57905.60,86.905,1720833899999
1720833900000,57905.70,57912.00,57901.60,57912.00,26.469,1720833959999
